SKU,qty,price,regular_price
45000100222,1,,55000
45000100223,3,,50000
45000100224,7,,119990
45000100225,5,,100000
45000100226,7,,136900
45000100227,2,,30000
45000100228,7,,45000
45000100229,6,,40000
45000100230,7,,40000
45000100231,5,,55000
45000200488,5,,40000
45000200489,5,,85000
45000200490,7,,140000
45000200492,5,,50000
45000200493,7,,120000
45000200494,5,,242000
45000200495,7,,45000
45000200496,6,,30000
45000200497,6,,100000
45000200498,7,,130000
45000200499,7,,139990
45000200500,7,,120000
45000200501,7,,119990
45000200502,7,,55000
45000200503,1,,199990
45000200504,1,,199990
45000200505,5,,120000
45000200506,2,,259900
45000200507,2,,95000
45000200508,3,,50000
45000200509,1,,70000
45000200510,3,,120000
45000200511,3,,140000
45000200512,2,,140000
45000200513,1,,169990
45000200517,1,,199990
45000200518,1,,129900
45000200519,1,,140000
45000200520,2,,140000
45000200521,5,,90000
45000200491,5,,129990
7000400514,10,7000,8500
7000400515,6,7000,8500
7000400516,14,7000,8500
7000400518,10,7000,8500
7000400519,9,7000,8500
7000400520,6,7000,8500
7000400521,10,7000,8500
7000400522,5,7000,8500
7000400523,5,7000,8500
7000400524,8,7000,8500
7000400637,8,7000,8500
7000400638,12,7000,8500
7000400639,11,7000,8500
7000400640,14,7000,8500
7000400641,8,7000,8500
7000400642,7,7000,8500
7000400643,14,7000,8500
7000400644,13,7000,8500
7000400525,9,7000,8500
7000400526,12,7000,8500
7000400527,13,7000,8500
7000400528,11,7000,8500
7000400529,5,7000,8500
7000400530,6,7000,8500
7000400531,9,7000,8500
7000400532,8,7000,8500
7000400533,9,7000,8500
7000400534,1,7000,8500
7000400535,5,7000,8500
7000400536,6,7000,8500
7000400537,12,7000,8500
7000400538,12,7000,8500
7000400539,2,7000,8500
7000400540,2,7000,8500
7000400541,12,7000,8500
7000400542,12,7000,8500
7000400543,14,7000,8500
7000400544,7,7000,8500
7000400566,7,7000,8500
7000400545,11,7000,8500
7000400546,14,7000,8500
7000400547,14,7000,8500
7000400548,4,7000,8500
7000400549,14,7000,8500
7000400550,10,7000,8500
7000400551,14,7000,8500
7000400552,9,7000,8500
7000400553,3,7000,8500
7000400554,14,7000,8500
7000400555,7,7000,8500
7000400556,13,7000,8500
7000400557,9,7000,8500
7000400560,14,7000,8500
7000400561,14,7000,8500
7000400562,6,7000,8500
7000400563,14,7000,8500
7000400564,12,7000,8500
7000400565,14,7000,8500
7000400567,14,7000,8500
7000400568,12,7000,8500
7000400569,6,7000,8500
7000400570,10,7000,8500
7000400571,14,7000,8500
7000400572,16,7000,8500
7000400573,4,7000,8500
7000400574,16,7000,8500
7000400575,13,7000,8500
7000400576,16,7000,8500
7000400577,11,7000,8500
7000400578,13,7000,8500
7000400579,16,7000,8500
7000400580,15,7000,8500
7000400581,13,7000,8500
7000400585,10,7000,8500
7000400586,9,7000,8500
7000400587,12,7000,8500
7000400588,12,7000,8500
7000400589,9,7000,8500
7000400592,2,7000,8500
7000400593,11,7000,8500
7000400594,9,7000,8500
7000400595,12,7000,8500
7000400596,14,7000,8500
7000400597,14,7000,8500
7000400598,16,7000,8500
7000400599,4,7000,8500
7000400600,10,7000,8500
7000400601,14,7000,8500
7000400602,14,7000,8500
7000400603,8,7000,8500
7000400604,14,7000,8500
7000400605,4,7000,8500
7000400606,10,7000,8500
7000400607,13,7000,8500
7000400608,13,7000,8500
7000400609,12,7000,8500
7000400615,8,7000,8500
7000400616,12,7000,8500
7000400617,12,7000,8500
7000400618,9,7000,8500
7000400619,10,7000,8500
7000400620,12,7000,8500
7000400621,12,7000,8500
7000400622,7,7000,8500
7000400623,12,7000,8500
7000400636,3,7000,8500
7000400635,12,7000,8500
7000400634,12,7000,8500
7000400624,13,7000,8500
7000400625,12,7000,8500
7000400626,14,7000,8500
7000400627,14,7000,8500
7000400628,9,7000,8500
7000400629,5,7000,8500
7000400630,13,7000,8500
7000400631,6,7000,8500
7000400632,9,7000,8500
7000400633,9,7000,8500
34001500018,3,,36900
3001000086,1,10000,29900
3001000087,10,20000,39900
3001000088,11,25000,49900
3001000089,7,20000,42900
3001000090,5,30000,59900
3001000091,1,35000,69900
26000700007,11,,50700
26000700008,8,,50700
26000700009,9,,48250
26000700010,20,,48250
26000700011,15,,48250
26000700012,18,,45290
26000700013,11,,50700
15000900117,4,,40840
15000900123,10,,50820
15000900129,17,,40840
15000900131,1,,40840
15000900209,7,,47740
15000900574,13,,45800
15000900653,1,,41100
15000900575,1,,50820
15000900125,1,,51760
15000900644,8,,45750
15000900576,8,,45750
15000900604,1,,50820
5000100142,9,,124990
5000500079,1,69500,84900
5001000073,9,,129900
5001000098,1,,109900
5001000101,1,,258900
7000302077,52,11300,14000
7000302076,30,11300,14000
7000302075,1,11300,14000
7000302074,8,11300,14000
7000302027,46,10900,13530
7000302026,8,6500,8030
7000302025,21,6500,8030
7000302024,2,6500,8030
7000302023,36,11300,14000
7000302022,29,11300,14000
7000302021,92,11300,14000
7000302020,68,11300,14000
7000302019,23,24600,30690
7000302018,1,24600,30690
7000302017,40,24600,30690
7000302016,32,24600,30690
7000302015,42,26500,33000
7000302014,46,26500,33000
7000302013,70,26500,33000
7000302012,70,26500,33000
9001500001,4,,65950
9001500009,6,,52450
9001500147,10,,24300
9001500148,4,,23200
9001500149,5,,29100
9001500150,5,,29100
5000400176,1,,348900
5000400177,1,,387900
5000400183,1,,356500
5000400185,1,,405200
5000400324,1,,1193000
5000400325,1,,1200600
5000400327,1,,588400
5000400329,1,,657700
5000400330,1,,656600
5000400336,1,,1122990
5000400366,1,,603300
5000400370,1,,820000
5000400371,1,,503000
5000400383,1,,827500
5000400397,1,,1103000
5000400398,1,,1103000
3000200450,329,7900,9900
3000200451,330,8900,10900
3000200452,255,35900,44900
4000100358,1,,179900
4000100362,1,,249900
4000100365,1,599900,1029900
4000100366,5,569900,739900
4000100238,1,,239900
5000400361,1,,599900
5000400369,1,,369990
5000400378,1,,94900
5000400379,1,,129900
5000400382,1,,1499990
5000400390,1,,949990
5000400391,1,,849990
5000400392,1,,949990
5000400396,1,,599900
10004400012,1,,133850
10004400064,1,,155140
10004400076,1,,63400
5001600025,1,,169900
5001300313,1,,319990
5001300309,1,,179990
5001300298,1,,309900
5001300296,1,,379990
5001300291,1,,149990
5001300275,1,,499900
5001300264,1,,429990
5001300252,2,,339990
5001100145,1,,489990
5001100144,1,,379990
5001100133,1,349990,379990
5000900645,1,,79990
5000200095,1,,52990
9001200077,3,,75000
9001200075,1,,109400
9001200069,1,,169500
9000101490,5,,10700
9000500098,1,,130050
9000500099,10,,112500
4000500118,1,,109990
4000500116,1,,99990
4000500079,1,,199990
4000500073,1,,76900
4000500052,1,,59990
4000500004,1,,124990
4000200100,1,,619990
4000200097,1,,499990
4000200087,1,,409990
4000200059,1,,419990
4000200051,1,,799900
4000200040,1,,439990
4000200013,1,,529990
4000100333,1,,859900
4000100294,1,,569990
4000100201,1,,249990
4000100161,1,,249990
4000100110,1,,789990
4000100081,1,,889990
4000100044,1,,799990
4000100030,1,,399990
4000100023,1,,119990
4000100009,1,,769900
4000100004,1,,249990
9000100105,2,,41650
9000100150,13,,14500
9000100231,6,,16990
9000100253,8,,12700
9000100257,3,,15980
9000100110,2,,39570
9000100234,5,,15650
9000100256,1,,11010
9000100258,4,,15860
9000100300,2,,49770
9000100304,2,,33150
9000100509,1,,24100
9000100510,2,,35510
9000100511,2,,33820
9000100512,2,,40500
9000101652,1,,32300
4000500132,1,,269990
4000500102,1,,169990
4000500003,1,,182900
4000400036,1,,299990
4000400004,1,,219990
4000300114,1,,265990
4000300110,1,,259990
4000300101,1,,74900
4000300040,1,,199900
4000300021,1,,299990
4000300017,1,,289990
4000300013,1,,239990
4000200038,1,,799900
4000100355,1,,1024900
4000100336,1,,729900
4000100317,1,,859990
4000100316,1,,769990
4000100014,1,,789900
9001500022,1,,222900
5001300322,1,,209990
5001300310,1,,499990
5001300301,1,,449990
5001300276,1,,799990
5001300259,1,,519990
5001300251,1,,159990
5001300244,1,,399900
5001300161,1,,589990
5000900481,1,,64900
5000900480,1,,299990
5000900441,1,,73900
5000900440,1,,62900
5000900415,1,,429990
5000900365,1,,82990
5000900110,1,,674990
5000900096,1,,554900
5000900058,1,,329990
5000900042,1,,419900
5000900027,1,,259990
12001300010,1,,187060
12001100100,2,,231700
12001100099,1,,156100
12001100078,1,,238200
12001000093,1,,180300
12001000092,1,,204650
12001000089,1,,269100
12001000087,1,,137650
12001000086,1,,180300
12001000085,1,,221400
12000900095,1,,378980
12000200008,1,,1432600
12000100217,1,,111800
12000100159,1,,1459750
12000100120,1,,2046700
12000100118,1,,986700
12000100117,1,,517400
12000100116,1,,381200
5001400007,1,,559900
5001300319,1,659990,779990
5001300294,1,569990,659990
5001300293,1,469990,569990
5001300038,1,264990,309900
5001100150,1,339990,424990
5001100149,1,,389990
5001100148,1,309990,414990
5001100147,1,339990,439990
5001100140,1,379990,424990
5001100119,1,499990,564990
5001000078,1,,179990
5001000070,1,,149990
5001000026,1,,266990
5000800223,1,,574990
5000400375,1,,142900
5000900755,13,,29990
5000900754,19,16490,19990
5000900753,1,39990,47990
5000900704,1,52990,73990
5000900684,1,,74900
5000900673,1,,59900
5000900672,1,49990,73900
5000900670,3,29990,30900
5000900669,1,19990,22900
5000900668,1,17990,19900
5000900667,2,15490,16900
5000900648,3,104990,114900
5000900642,1,54990,64990
5000900633,11,29990,34900
5000900632,1,12990,18990
5000900596,1,,12990
5000900461,1,,125900
5000900402,1,,25990
5000400056,1,,94900
5000200052,1,159990,219990
5001300324,1,,279990
5001300318,1,,244990
5001300317,1,,274990
5001300316,1,,186990
5001300292,1,,499990
5001300236,3,,182990
5001300194,1,,249990
5001300130,1,,229990
5001300021,1,,399900
5000900770,2,,29990
5000900707,2,,18900
5000900706,8,,12990
5000900696,2,,129990
5000900665,6,,8990
5000900664,3,,19990
5000900663,2,,29990
5000900662,2,,66100
5000900631,3,,22900
5000900628,1,,299990
5000200085,1,,57990
5001300267,1,,189990
5001300260,1,,239990
5001300255,1,,199990
5001300253,1,,179990
5001300247,1,,249990
5001100146,1,,259900
5001100132,1,,464990
5001100131,1,,239990
5001100128,1,,189900
5001100116,1,,169990
5000900682,1,,49990
5000900108,1,,69990
5000900153,1,,99900
5000900213,1,,99990
5000900217,1,,38900
5000900457,1,,199900
5000900638,1,,39900
5000900639,1,,39990
5000900657,1,,34900
5000900658,1,,19900
5000900660,1,,24990
5000900676,1,,149990
5000900679,1,,29990
5000900693,1,,39990
5000900719,1,,169990
5000900721,1,,29990
5000900722,1,,54000
5000900723,1,,69990
5000900724,1,,149990
5000900739,1,,38990
5000900747,1,,54990
5000900749,1,,179990
5000900757,1,,36990
5000900762,1,,39900
5000900788,1,,99990
5000400374,1,,329990
5000600005,1,119990,139900
5000900763,1,,99990
5001100015,1,159990,172990
5001100114,1,,252990
5001100124,1,296990,369990
5001100137,1,,264990
5001100138,1,234990,294990
5001100139,1,309990,372990
5001100142,1,309990,384990
5001200024,1,,475990
5001300245,1,239990,274990
5001300250,1,159990,184990
5001300272,1,,299990
5001300282,1,329990,419990
5001300283,1,489990,596000
5001300295,1,349990,379990
9001700188,1,145990,179990
9001700218,1,109990,122990
9001700219,1,132990,159900
9001700221,3,,209900
9001700227,1,,279990
9001700228,1,219990,309000
3000400011,1,,84400
3000400021,1,,739900
3000400026,1,,294900
3000400029,1,,729000
3000400044,1,,159990
3000400060,1,,1119990
3000400069,2,,38900
3000400077,1,,599990
5000900031,1,,89990
5000900061,1,,329990
5000900158,1,,499990
5000900304,11,,30000
5000900370,1,,69900
5000900371,2,,429990
5000900372,1,,99990
5000900463,1,,94990
5000900643,1,,288990
5000900650,2,,649990
5001300016,1,,609990
5001300020,1,,679990
5001300065,1,,309990
5001300216,1,,259990
5001300222,1,,1499990
5001300234,1,,549990
5001300258,2,,814990
5001300262,1,,169990
5001300277,1,,209900
5001300278,1,,349900
5001300284,2,,329990
5001300287,1,,959990
5001300305,1,,564990
5001300308,1,,429990
5001300314,1,,2299990
9001500189,1,,359990
9001500208,1,,209990
9001500238,1,,399990
10000400013,1,,316800
10000400014,1,,593200
10000400124,1,,588300
10000400125,1,,295200
10000400157,1,,294170
10000400164,1,,153400
10000400169,1,,212000
10000400220,1,,363100
10000400271,1,,437200
10000400299,1,,342040
10000400325,1,,158110
10000400412,1,,78100
10000400694,1,,68800
10000400692,1,,98500
10000400691,1,,91800
10000400688,1,,79300
10000400687,1,,209200
10000400684,1,,142050
10000400683,1,,269000
10000400682,2,,299550
10000400680,1,,255050
10000400679,1,,206400
10000400678,1,,262800
10000400671,1,,295700
10000400669,1,,69500
10000400653,1,,205050
10000400616,1,,238200
10000400584,1,,210100
10000400543,1,,496550
10000400529,1,,194400
10000400483,1,,290200
10000400465,1,,111100
10000400454,1,,255900
10000400451,1,,206400
10000400414,1,,334780
10000400391,1,,181490
10000400376,1,,63580
10000400172,1,,281050
10000400176,1,,190150
10000400177,1,,133150
10000400204,1,,87850
10000400212,1,,196500
10000400226,1,,959800
10000400230,1,,305900
10000400227,1,,160400
10000400233,1,,311110
10000400240,1,,124600
10000400241,1,,216300
10000400359,1,,654110
10000400281,1,,163300
10000400277,1,,1020000
10005200012,1,24400,30400
10005200013,1,63400,79200
10005200014,1,30200,37700
10005200015,1,41700,52100
10005200016,1,21600,26900
10005200017,1,89000,111200
10005200018,1,82100,102500
10005200020,1,323600,404400
10005200021,1,85200,106400
10005200022,1,93900,117300
10005200023,1,107700,134500
32000500466,1,,24300
32000800102,5,10200,12700
32000800103,1,381300,476500
10005200019,1,139200,173900
65002100109,38,,11700
65002100110,22,,17400
65002100111,6,,22600
65002100112,3,,23200
65002100113,28,,5800
65002100001,102,,4440
65002100004,115,,3790
65002100010,159,,4260
65002100013,101,,5210
65002100016,22,,4830
65002100037,31,,3990
65002100039,11,,23030
65002100042,119,,1760
65002100043,125,,1880
65002100054,155,,930
65002100057,274,,890
65002100058,196,,1160
65002100059,18,,1310
65002100060,274,,910
65002100061,22,,1380
65002100062,110,,1160
65002100063,277,,960
65002100064,2,,33900
65002100065,7,,15200
65002100066,26,,8200
65002100067,27,,9100
65002100068,84,,5300
65002100069,1,,48600
65002100070,49,,5500
65002100071,12,,7000
65002100072,19,,8400
65002100073,8,,11800
65002100074,7,,17800
65002100075,10,,29100
65002100076,2,,44200
65002100077,47,,12300
65002100080,36,,8000
65002100078,35,,6000
65002100079,34,,6900
65002100081,117,,5800
65002100082,6,,6100
65002100083,6,,6100
65002100084,5,,5200
65002100085,2,,10500
65002100086,8,,4600
65002100087,12,,4100
65002100088,13,,4400
65002100089,4,,4600
65002100090,13,,4800
65002100091,12,,5300
65002100092,1,,14800
65002100093,12,,6700
65002100094,26,,7700
65002100095,30,,6800
65002100096,18,,7400
65002100097,20,,4700
65002100098,15,,6800
65002100099,13,,6500
65002100100,17,,10100
65002100101,113,,2600
65002100102,29,,7100
65002100103,23,,9200
65002100104,38,,11000
65002100105,3,,11400
65002100106,51,,6200
65002100107,72,,8800
65002100108,16,,10700
65002100115,183,,4300
65002100116,63,,4300
65002100117,67,,4600
65002100118,8,,15700
65002100119,79,,2800
65002100120,259,,3500
65002100121,40,,5800
65002100122,27,,4300
65002100123,15,,6000
65002100124,6,,9400
65002100127,1,,11900
65002100128,7,,18300
65002100129,7,,20700
65002100130,46,,6600
65002100131,972,,800
65002100132,175,,900
65002100133,693,,1200
65002100134,1,,1300
65002100135,187,,2000
65002100136,6,,4600
65002100137,218,,1900
65002100138,14,,2500
65002100139,3,,6300
65002100140,3,,45000
65002100141,5,,80400
65002100142,28,,6100
65002100143,6,,32100
65002100144,9,,40200
65002100145,5,,58600
65002100146,3,,89900
65002100147,113,,500
65002100148,244,,700
65002100149,83,,1200
65002100150,14,,2500
65002100151,405,,3900
65002100152,76,,6700
65002100153,16,,1700
65002100154,51,,1200
65002100155,5,,1200
65002100156,6,,14800
65002100157,52,,14800
65002100158,49,,14800
65002100159,30,,14800
65002100160,22,,14800
65002100161,22,,7000
65002100162,10,,5700
65002100163,10,,6700
65002100164,17,,8800
65002100165,27,,10000
65002100166,58,,5300
65002100167,33,,4600
65002100168,156,,4600
65002100169,88,,600
65002100170,228,,600
65002100171,59,,5500
65002100172,7,,7100
65002100173,14,,22800
65002100174,13,,27800
65002100175,8,,31800
65002100176,8,,39500
65002100177,3,,61300
65002100178,8,,56100
65002100179,9,,97300
65002100180,1,,40600
65002100205,1,,106400
65002100181,30,,4100
65002100182,24,,10700
65002100183,33,,9100
65002100184,14,,10500
65002100185,16,,4300
65002100186,9,,6100
65002100187,36,,10500
65002100188,62,,3200
65002100189,29,,3200
65002100190,19,,3500
65002100191,31,,2900
65002100192,102,,2600
65002100193,37,,1300
65002100194,19,,1400
65002100195,66,,1700
65002100196,15,,2600
65002100197,7,,3400
65002100198,4,,4600
65002100199,5,,5900
65002100200,4,,7200
65002100201,29,,11400
65002100202,1,,104300
65002100203,8,,7900
65002100204,4,,8400
5000400247,1,,469990
5000400388,1,,849990
5000400389,1,,849990
5000900506,2,16290,17990
5000800242,1,379990,454990
5000800241,1,249990,295900
5000800240,1,319990,369990
5000800239,1,229990,264990
5000800238,1,399990,499990
5000800245,1,339990,414990
5001100151,1,299990,387000
5001300323,1,,649990
5001100152,1,,214990
5001200027,1,,329990
5000900768,1,,89990
5001300315,1,,314990
5001000104,1,,269990
5001000103,2,,176990
5001000067,2,,119990
5000900769,1,,199990
5000900627,1,,89990
5000900562,1,,69900
5000900008,4,,10990
5000800244,1,,409990
5000800243,1,,509990
5000800225,1,,249900
5000800221,1,,304990
5000800220,1,,376990
5000800218,5,,334900
5000800217,1,,279990
5000400399,1,,159990
3001700957,72,,3500
3001700956,145,,1800
3001700955,70,,4100
3001700954,60,,3100
3001700953,74,,3700
3001700952,224,,1600
3001700951,88,,4000
3001700950,89,,3300
3001700947,86,,2100
3001700946,64,,3400
3001700945,81,,2500
3001700944,105,,2100
3001700943,68,,4800
3001700942,72,,4000
3001700941,34,,6200
3001700940,52,,6200
3001700939,1,,3800
3001700938,52,,5200
3001700937,26,,4400
3001700936,55,,5100
3001700935,72,,4600
3001700934,60,,4600
3001700933,66,,3700
3001700932,71,,4500
3001700931,69,,4500
3001700930,65,,4400
3001700929,72,,4000
3001700928,71,,4400
3001700927,58,,4800
3001700926,71,,5500
3001700925,62,,5900
3001700924,70,,6200
3001700923,3,,6600
3001700922,14,,7100
3001700921,22,,6700
3001700920,10,,6400
65002100114,970,450,900
47000900098,39,,20900
47000900099,18,,23900
47000900100,71,,23900
47000900101,45,,28900
47000900102,9,,12900
47000900103,20,,15900
47000900104,25,,18900
47001000097,26,,17900
47001000098,6,,20900
47001400094,1,,10900
47001400095,51,,11900
47001400096,71,,13900
10005200001,32,36500,45600
10005200002,11,22300,27800
10005200003,34,52600,65700
10005200004,29,19700,24600
10005200005,30,22300,27800
10005200010,67,70900,88500
10005200011,32,46500,58000
10005200024,3,32100,40000
10005200025,3,19000,23700
10005200026,3,10000,12400
10005200027,1,68100,85000
12000400067,28,369000,389100
32000200113,1,92900,116000
32000200114,1,137300,171500
54000400066,29,255300,319000
54000400067,21,331500,414300
65002100206,57,,2700
65002100207,8,,2700
65002100208,118,,26400
29000300179,747,2200,2800
29000300180,707,2200,2800
7000302065,5,10900,13530
7000302066,101,6500,8030
7000302067,67,6500,8030
7000302105,1,24600,30690
7000302107,6,24600,30690
7000302108,22,24600,30690
5000400015,1,,159990
5000400037,1,,139990
5000800246,1,279990,332990
5001100153,1,294990,334990
5001300215,1,999990,1109990
5000800084,1,,459990
5000800247,1,209990,244990
5000800248,1,299990,356990
5000800249,1,249990,295990
5001400036,1,,229990
5001400039,1,219990,269990
5001300046,1,,239900
5001300327,1,,309990
5001600056,1,,139990
5001600066,1,,239990
15000900651,12,39900,47600
15000900652,15,39900,47600
12000900092,1,,768800
12000900098,1,,431900
12001000046,1,,402500
12001000055,1,,911800
12001000075,1,,450400
12001000076,1,,418300
12001000090,1,,252600
12001100018,1,,552400
12001100025,2,,672900
12001100052,2,,370850
12001100064,1,,768750
12001100103,1,,186300
12001400005,1,,552400
12001500017,1,,1813200
32000200111,1,,270900
32000200112,1,,280100
32000200115,1,,211800
9000101895,11,,67500
9000101896,9,,59000
9000101897,10,,95200
9000101898,3,,60000
9000101899,1,,104300
9000101900,1,,83500
9000101901,5,,9200
9000101904,4,,63800
9000101905,5,,58300
9000101906,4,,95100
9000101907,2,,77300
28001100188,11,,22300
28001100189,5,,9800
28001100191,9,,24000
28001100193,11,,48000
41000100071,12,29300,36600
41000100072,10,64100,80000
41000100073,15,71200,88900
27001800039,348,,3440
27001800041,331,,3290
10000800013,1,,1060800
10000800039,1,,996000
10000800055,1,,1027350
10000800075,1,,1855750
10000800099,1,,894460
10000800100,1,,967570
10000800101,1,,991320
10000800103,1,,3650250
10000800109,1,,281500
10000800115,1,,330400
10000800116,1,,3100150
10000800117,1,,351450
10000800120,1,,307600
10000800122,1,,383800
10000800123,1,,1532250
10000800124,1,,362520
10000800125,1,,1831920
10000800126,1,,1061050
10000800127,1,,1202390
10000800128,1,,322850
9001100131,1,,349900
9001100132,1,,394900
9001100133,1,,474900
9001100136,2,,259900
9001100137,1,,449900
9001100138,1,,199900
9001100141,9,,169900
46000200157,40,,159390
46000200158,21,,97210
46000200159,20,,114960
46000200160,18,,175440
46000200161,14,,174580
46000200162,15,,92310
46000200163,15,,77690
46000200164,16,,63360
46000200165,17,,49770
46000200166,25,,111830
46000200167,32,,89150
46000200168,18,,40140
46000200169,20,,53470
46000200170,22,,69950
46000200171,25,,82850
2000300745,1,,1270
2000300774,1,,2000
2000700067,152,,120
2000700056,144,,600
2000700202,77,,100
2000700076,117,,100
2000700060,520,,110
2000700038,15,,2300
2000700032,15,,1330
2000700196,37,,1000
2000700141,24,,3490
2000700026,53,,2740
2000700047,12,,1980
2000700037,61,,1300
2000700136,102,,750
2000700094,42,,1500
2000700137,12,,1130
2000700028,21,,1990
2000700034,33,,1710
2000700033,44,,2190
2000700016,74,,1000
2000700048,17,,3500
2000700004,96,,1050
2001200188,17,,11500
2001200186,20,,7250
2001200189,20,,11250
2001200184,30,,7000
2001200191,12,,11250
2001200359,61,,7000
2000200045,14,,1220
2000200026,63,,990
2000200163,1,,5850
2000200001,13,,2420
2000200037,35,,1550
2000200087,6,,11000
2000200098,3,,17400
2000200164,9,,4100
3000100296,3,7700,10900
3000100297,1,7800,11100
3000100298,1,7100,10000
3000500009,26,1470,2090
3000500036,38,1600,2200
3000500077,48,1600,2200
3000500099,2,1700,2300
3000500104,4,1550,2200
3000500110,1,2600,3600
3000500111,1,2600,3600
3000500112,1,2600,3600
3000500115,1,2600,3600
3000500127,7,1400,1900
3000500140,6,2600,3600
3000500141,8,4400,6200
3000500489,1,1900,2700
3000500490,3,1900,2700
3000500491,3,1900,2700
3000500493,14,1900,2700
3000500494,1,1900,2700
3000500495,8,2100,2900
3000500496,12,2100,2900
3000500497,15,2100,2900
3000800318,1,1200,1600
3000800319,4,7100,10000
3000800321,2,7800,11100
3000800325,10,,6700
3000800326,6,4100,5800
3000800330,6,13200,18800
3000800331,4,8500,12100
3000800332,3,9400,13300
3000800333,2,7100,10000
3001700818,18,3300,4700
3001700820,10,2300,3200
3001700821,15,2100,2900
3001700822,5,11600,16500
3001800002,4,1800,2500
3001800036,27,2400,3300
3001800041,16,1800,2500
3001800059,19,2400,3300
3001800062,29,1800,2500
3001800071,33,2400,3300
3001800075,24,1800,2500
3001800080,11,2400,3300
3001800100,30,1800,2500
3001800133,1,2400,3300
4000100375,1,45600,65000
4000100376,1,174900,249800
4000400069,1,40900,58400
8000100464,1,12400,17600
8000100485,3,11900,16990
8000100486,1,15500,22000
8000100487,1,17500,24990
8000100488,1,17500,24990
8000100489,1,16200,23000
8000100491,1,17500,24990
8000100521,8,4700,6700
8000200145,1,10100,14300
8000200146,1,4000,5600
8000200185,1,3300,4700
8000200230,8,4700,6700
8000200231,6,7100,10000
8000200232,1,32500,46300
8000200237,1,26200,37400
8000200238,1,26200,37400
8000200239,1,58600,83700
8000200240,1,40600,57990
8000200241,1,40600,57990
8000200242,1,40600,57990
8000200243,1,72500,103500
8000200244,2,16100,22990
8000200245,3,8200,11700
8000200246,3,9200,13100
8000200247,8,7100,10000
8000200248,8,4000,5600
8000200249,4,6600,9400
8000200251,1,52500,74900
8000200252,1,31700,45200
8000200255,6,4700,6700
8000300193,7,6300,8900
8000300194,12,6300,8900
8000300195,12,6300,8900
8000300196,18,6600,9400
8000300197,5,6300,8900
8000300198,7,6300,8900
8000300199,7,6300,8900
8000300200,5,6300,8900
8000300201,7,6300,8900
8000300202,7,6300,8900
8000300205,6,5900,8400
8000300206,9,4300,6100
8000300207,8,4300,6100
8000300208,11,10500,14900
8000700123,1,8500,12100
8000700132,2,3200,4500
8000700243,1,1800,2500
8000700247,4,12600,17990
8000700248,6,19200,27400
8000700249,4,16300,23200
8000700250,6,4700,6700
8000700251,8,4700,6600
8000700252,6,4700,6700
8000700253,8,4400,6200
8000700254,8,5500,7800
8000700255,1,34800,49600
8000700256,2,12000,17100
8000700257,2,13200,18800
8000700258,2,14000,19900
8000700259,3,9300,13200
8000700260,3,12400,17700
8000700261,2,15500,22100
8000800063,16,4200,5900
8000800067,16,4200,5900
8000800076,35,3500,4900
8000800077,31,3500,4900
8000800078,25,3500,4900
8000800079,26,3500,4900
8000800080,2,25500,36400
8000800081,2,23900,34100
8000800082,2,24000,34200
8001000484,2,2100,2900
8001000488,3,4300,6000
8001200049,2,13900,19800
8001200050,1,20800,29700
8001200051,1,20800,29700
8001200054,1,16500,23500
8001200055,1,21000,29900
8001200056,1,16500,23500
8001300003,1,7800,11000
8001300109,4,7800,11100
8001300110,2,10800,15300
8001300111,2,13200,18800
8001500009,1,21600,30800
8001500010,1,23200,33100
9001401029,2,6600,9300
9001401075,3,12400,17700
9001401076,1,8600,12200
9001401077,1,8600,12200
9001401078,1,8600,12200
9001401079,1,8600,12200
22000200085,2,17000,24200
22000300032,7,6300,8900
22000300037,7,4700,6700
22000300039,3,8500,12000
22000300042,4,8500,12100
22000800087,1,11600,16500
22000800507,1,20800,29700
22000800513,1,28500,40700
22000800551,1,9300,13200
22000800580,1,17000,24200
22000800586,1,17800,25300
22000800591,6,20900,29800
22000800592,2,27100,38600
22000800593,1,25500,36400
22000800594,4,17100,24300
22000800595,1,44800,63900
22000800596,1,21700,30900
22000800597,2,14600,20800
22000800598,3,10100,14400
22000800599,1,56000,79990
22000900022,1,15400,21990
22000900129,2,4300,6000
22000900155,1,3900,5500
22000900204,4,11900,16990
22000900252,12,3100,4400
22000900254,5,4400,6200
22001000063,1,10100,14300
22001000070,1,13100,18700
22001000133,1,8500,12100
22001000136,1,28600,40800
22001000137,1,33200,47400
22001000138,1,33200,47400
22001000139,4,10500,14900
22001000140,4,8200,11700
22001000141,3,8400,11990
22001100109,1,7800,11000
22001100110,1,8500,12000
22001100117,1,65100,92990
22001100119,1,44800,63900
22001100120,1,46900,66990
22001100121,1,39900,56990
22001100122,1,45600,65000
22001100123,1,49000,69990
22001100124,2,16800,23990
22001100125,2,21000,29990
22001100126,2,20300,28990
22001100127,2,20300,28990
22001100128,3,8600,12200
22001100129,4,12600,17990
22001100130,2,14800,21000
22001100131,2,14800,21000
22001100132,3,14800,21000
22001100133,2,15500,22000
22001100134,3,15500,22000
22001100135,3,15500,22000
22001100136,2,15500,22000
22001100137,3,11700,16600
22001100138,3,16800,23990
22001100139,4,11600,16500
22001100140,4,11600,16500
22001100141,4,11600,16500
22001100142,4,11600,16500
22001200034,4,11700,16600
22001200035,2,15500,22100
22001300383,2,25300,36000
22001400597,1,4900,6900
22001400658,1,14000,19900
22001400663,1,8500,12100
